Year,State,BUYER_STATE,BUYER_COUNTY,Population,T_YEAR,MME
2010,California,CA,STANISLAUS,514453,2010,316424.2576580625
2010,California,CA,SUTTER,94737,2010,83098.020717225
2010,California,CA,TEHAMA,63463,2010,36197.563996575
2010,California,CA,TRINITY,13786,2010,8452.2555265875
2010,California,CA,TULARE,442179,2010,126018.379540425
2010,California,CA,TUOLUMNE,55365,2010,47828.8590465
2010,California,CA,VENTURA,823318,2010,230655.2785652625
2010,California,CA,YOLO,200849,2010,49108.9090047375
2010,California,CA,YUBA,72155,2010,39910.4275774875
2010,Nevada,NV,CHURCHILL,24877,2010,11456.0305395375
2010,Nevada,NV,CLARK,1951269,2010,1446715.574049225
2010,Nevada,NV,DOUGLAS,46997,2010,25448.159911575
2010,Nevada,NV,ELKO,48818,2010,15296.006625
2010,Nevada,NV,EUREKA,1987,2010,0.0
2010,Nevada,NV,HUMBOLDT,16528,2010,5018.7489788625
2010,Nevada,NV,LANDER,5775,2010,1842.801075
2010,Nevada,NV,LINCOLN,5345,2010,1796.128065
2010,Nevada,NV,LYON,51980,2010,21016.358643825
2010,Nevada,NV,MINERAL,4772,2010,3125.4072525
2010,Nevada,NV,NYE,43946,2010,51239.3776347
2010,Nevada,NV,PERSHING,6753,2010,0.0
2010,Nevada,NV,WASHOE,421407,2010,177950.7256698
2010,Nevada,NV,WHITE PINE,10030,2010,8234.5466443125
2010,New York,NY,ALBANY,304204,2010,63505.4768065875
2010,New York,NY,ALLEGANY,48946,2010,15372.869940225
2010,New York,NY,BRONX,1385108,2010,371140.372886625
2010,New York,NY,BROOME,200600,2010,78223.6337017875
2010,New York,NY,CATTARAUGUS,80317,2010,29627.88309
2010,New York,NY,CAYUGA,80026,2010,19148.151765
2010,New York,NY,CHAUTAUQUA,134905,2010,52050.1911
